words@gia1988f	@gia1988f	569.057	569.346	что
words@gia1988f	@gia1988f	569.346	569.635	приготовила
words@gia1988f	@gia1988f	569.635	569.924	варенье
words@gia1988f	@gia1988f	569.924	570.213	/
words@gia1988f	@gia1988f	570.213	570.502	/
words@gia1988f	@gia1988f	570.502	570.791	Открыв
words@gia1988f	@gia1988f	570.791	571.112	его
words@gia1988f	@gia1988f	577.649	577.946	Мне
words@gia1988f	@gia1988f	577.946	578.243	казалось
words@gia1988f	@gia1988f	578.243	578.54	что
words@gia1988f	@gia1988f	578.54	578.837	она
words@gia1988f	@gia1988f	578.837	579.134	взорвется
words@gia1988f	@gia1988f	579.134	579.431	/
words@gia1988f	@gia1988f	579.431	579.728	реально
words@gia1988f	@gia1988f	579.728	580.025	/
words@gia1988f	@gia1988f	580.025	580.322	и
words@gia1988f	@gia1988f	580.322	580.619	в
words@gia1988f	@gia1988f	580.619	580.916	общем
words@gia1988f	@gia1988f	580.916	581.213	ээ
words@gia1988f	@gia1988f	581.213	581.51	эта
words@gia1988f	@gia1988f	581.51	581.807	пенистая
words@gia1988f	@gia1988f	581.807	582.104	/
words@gia1988f	@gia1988f	582.104	582.401	коричневая
words@gia1988f	@gia1988f	582.401	582.698	жижа
words@gia1988f	@gia1988f	582.698	582.995	пошла
words@gia1988f	@gia1988f	582.995	583.292	из-под
words@gia1988f	@gia1988f	583.292	583.589	крышки
words@gia1988f	@gia1988f	583.589	583.886	/
words@gia1988f	@gia1988f	583.886	584.183	он
words@gia1988f	@gia1988f	584.183	584.48	на
words@gia1988f	@gia1988f	584.48	584.777	меня
words@gia1988f	@gia1988f	584.777	585.074	посмотрел
words@gia1988f	@gia1988f	585.074	585.371	и
words@gia1988f	@gia1988f	585.371	585.668	такой
words@gia1988f	@gia1988f	585.668	585.965	говорит
words@gia1988f	@gia1988f	585.965	586.262	может
words@gia1988f	@gia1988f	586.262	586.559	сухариков
words@gia1988f	@gia1988f	586.559	586.856	?
words@gia1988f	@gia1988f	586.856	587.153	/
words@gia1988f	@gia1988f	587.153	587.462	/
words@gia1988f	@gia1988f	590.05	590.286	А
words@gia1988f	@gia1988f	590.286	590.522	это
words@gia1988f	@gia1988f	590.522	590.758	оказывается
words@gia1988f	@gia1988f	590.758	590.994	такой
words@gia1988f	@gia1988f	590.994	591.23	п...
words@gia1988f	@gia1988f	591.23	591.466	п...
words@gia1988f	@gia1988f	591.466	591.702	процесс
words@gia1988f	@gia1988f	591.702	591.938	можно
words@gia1988f	@gia1988f	591.938	592.174	в
words@gia1988f	@gia1988f	592.174	592.41	духовке
words@gia1988f	@gia1988f	592.41	592.646	делать
words@gia1988f	@gia1988f	592.646	592.882	в
words@gia1988f	@gia1988f	592.882	593.118	банке
words@gia1988f	@gia1988f	593.118	593.354	/
words@gia1988f	@gia1988f	593.354	593.6	/
words@gia1988f	@gia1988f	595.475	595.62	Прикинь
words@gia1988f	@gia1988f	595.62	595.765	/
words@gia1988f	@gia1988f	595.765	595.912	/
words@gia1988f	@gia1988f	599.412	599.579	Я
words@gia1988f	@gia1988f	599.579	599.746	что-то
words@gia1988f	@gia1988f	599.746	599.913	пропустила
words@gia1988f	@gia1988f	599.913	600.08	да
words@gia1988f	@gia1988f	600.08	600.247	?
words@gia1988f	@gia1988f	600.247	600.414	/
words@gia1988f	@gia1988f	600.414	600.587	/
words@gia1988f	@gia1988f	603.2	603.342	Какая-то
words@gia1988f	@gia1988f	603.342	603.484	фаза
words@gia1988f	@gia1988f	603.484	603.626	да
words@gia1988f	@gia1988f	603.626	603.768	?
words@gia1988f	@gia1988f	603.768	603.91	/
words@gia1988f	@gia1988f	603.91	604.052	Должна
words@gia1988f	@gia1988f	604.052	604.194	быть
words@gia1988f	@gia1988f	604.194	604.336	/
words@gia1988f	@gia1988f	604.336	604.48	/
words@gia1988f	@gia1988f	614.7	615.159	#нрзб#
words@gia1988f	@gia1988f	616.4	616.6	Не
words@gia1988f	@gia1988f	616.6	616.8	получилось
words@gia1988f	@gia1988f	616.8	617.0	ну
words@gia1988f	@gia1988f	617.0	617.2	ничего
words@gia1988f	@gia1988f	617.2	617.4	да
words@gia1988f	@gia1988f	617.4	617.6	мгм
words@gia1988f	@gia1988f	617.6	617.8	/
words@gia1988f	@gia1988f	617.8	618.0	тьфу
words@gia1988f	@gia1988f	618.0	618.2	#плюет#
words@gia1988f	@gia1988f	618.2	618.4	/
words@gia1988f	@gia1988f	618.4	618.6	плюю
words@gia1988f	@gia1988f	618.6	618.8	на
words@gia1988f	@gia1988f	618.8	619.0	него
words@gia1988f	@gia1988f	619.0	619.2	/
words@gia1988f	@gia1988f	619.2	619.412	/
words@gia1988f	@gia1988f	643.15	643.497	Самое
words@gia1988f	@gia1988f	643.497	643.844	странное
words@gia1988f	@gia1988f	643.844	644.191	я
words@gia1988f	@gia1988f	644.191	644.538	ела
words@gia1988f	@gia1988f	644.538	644.885	это
words@gia1988f	@gia1988f	644.885	645.232	/
words@gia1988f	@gia1988f	645.232	645.579	мы
words@gia1988f	@gia1988f	645.579	645.926	м
words@gia1988f	@gia1988f	645.926	646.273	находили
words@gia1988f	@gia1988f	646.273	646.62	перья
words@gia1988f	@gia1988f	646.62	646.967	от
words@gia1988f	@gia1988f	646.967	647.314	голубей
words@gia1988f	@gia1988f	647.314	647.661	/
words@gia1988f	@gia1988f	647.661	648.008	вот
words@gia1988f	@gia1988f	648.008	648.355	/
words@gia1988f	@gia1988f	648.355	648.702	поджигали
words@gia1988f	@gia1988f	648.702	649.049	их
words@gia1988f	@gia1988f	649.049	649.396	/
words@gia1988f	@gia1988f	649.396	649.743	э
words@gia1988f	@gia1988f	649.743	650.09	/
words@gia1988f	@gia1988f	650.09	650.45	/
words@gia1988f	@gia1988f	651.862	652.114	Абсолютно
words@gia1988f	@gia1988f	652.114	652.366	все
words@gia1988f	@gia1988f	652.366	652.618	/
words@gia1988f	@gia1988f	652.618	652.87	да
words@gia1988f	@gia1988f	652.87	653.122	/
words@gia1988f	@gia1988f	653.122	653.375	/
words@gia1988f	@gia1988f	654.118	654.393	#нрзб#
words@gia1988f	@gia1988f	654.925	655.183	Голубятники
words@gia1988f	@gia1988f	655.183	655.441	/
words@gia1988f	@gia1988f	655.441	655.7	/
words@gia1988f	@gia1988f	655.98	656.344	Дети
words@gia1988f	@gia1988f	656.344	656.708	/
words@gia1988f	@gia1988f	656.708	657.072	да
words@gia1988f	@gia1988f	657.072	657.436	/
words@gia1988f	@gia1988f	657.436	657.8	мы
words@gia1988f	@gia1988f	657.8	658.164	были
words@gia1988f	@gia1988f	658.164	658.528	детьми
words@gia1988f	@gia1988f	658.528	658.892	и
words@gia1988f	@gia1988f	658.892	659.256	находили
words@gia1988f	@gia1988f	659.256	659.62	перья
words@gia1988f	@gia1988f	659.62	659.984	/
words@gia1988f	@gia1988f	659.984	660.348	аа
words@gia1988f	@gia1988f	660.348	660.712	поджигали
words@gia1988f	@gia1988f	660.712	661.076	их
words@gia1988f	@gia1988f	661.076	661.44	ааа
words@gia1988f	@gia1988f	661.44	661.804	оно
words@gia1988f	@gia1988f	661.804	662.168	становилось
words@gia1988f	@gia1988f	662.168	662.532	просто
words@gia1988f	@gia1988f	662.532	662.896	такой
words@gia1988f	@gia1988f	662.896	663.26	палочкой
words@gia1988f	@gia1988f	663.26	663.624	как
words@gia1988f	@gia1988f	663.624	663.988	бенгальский
words@gia1988f	@gia1988f	663.988	664.352	огонек
words@gia1988f	@gia1988f	664.352	664.716	и
words@gia1988f	@gia1988f	664.716	665.08	мы
words@gia1988f	@gia1988f	665.08	665.444	/
words@gia1988f	@gia1988f	665.444	665.808	съедали
words@gia1988f	@gia1988f	665.808	666.172	/
words@gia1988f	@gia1988f	666.172	666.536	/
words@gia1988f	@gia1988f	666.536	666.9	голубиные
words@gia1988f	@gia1988f	666.9	667.264	перья
words@gia1988f	@gia1988f	667.264	667.628	/
words@gia1988f	@gia1988f	667.628	668.0	/
words@gia1988f	@gia1988f	672.375	672.618	В
words@gia1988f	@gia1988f	672.618	672.861	Мариуполе
words@gia1988f	@gia1988f	672.861	673.104	/
words@gia1988f	@gia1988f	673.104	673.35	/
words@gia1988f	@gia1988f	674.15	674.241	Да
words@gia1988f	@gia1988f	674.241	674.332	/
words@gia1988f	@gia1988f	674.332	674.425	/
words@gia1988f	@gia1988f	675.437	675.635	И
words@gia1988f	@gia1988f	675.635	675.833	улиток
words@gia1988f	@gia1988f	675.833	676.031	ели
words@gia1988f	@gia1988f	676.031	676.229	ещё
words@gia1988f	@gia1988f	676.229	676.427	/
words@gia1988f	@gia1988f	676.427	676.625	/
words@gia1988f	@gia1988f	681.162	681.456	Улиток
words@gia1988f	@gia1988f	681.456	681.75	да
words@gia1988f	@gia1988f	681.75	682.044	мм
words@gia1988f	@gia1988f	682.044	682.338	ребята
words@gia1988f	@gia1988f	682.338	682.632	#одновременно#
words@gia1988f	@gia1988f	682.632	682.926	/
words@gia1988f	@gia1988f	682.926	683.225	/
words@gia1988f	@gia1988f	685.575	685.769	Да
words@gia1988f	@gia1988f	685.769	685.963	/
words@gia1988f	@gia1988f	685.963	686.157	в
words@gia1988f	@gia1988f	686.157	686.351	консервной
words@gia1988f	@gia1988f	686.351	686.545	баночке
words@gia1988f	@gia1988f	686.545	686.739	так
words@gia1988f	@gia1988f	686.739	686.933	раз
words@gia1988f	@gia1988f	686.933	687.127	/
words@gia1988f	@gia1988f	687.127	687.325	/
words@gia1988f	@gia1988f	690.225	690.525	Это
words@gia1988f	@gia1988f	690.525	690.825	очень
words@gia1988f	@gia1988f	690.825	691.125	экстравагантно
words@gia1988f	@gia1988f	691.125	691.425	/
words@gia1988f	@gia1988f	691.425	691.725	/
words@gia1988f	@gia1988f	718.612	718.859	Эээ
words@gia1988f	@gia1988f	718.859	719.106	я
words@gia1988f	@gia1988f	719.106	719.353	им
words@gia1988f	@gia1988f	719.353	719.6	вообще
words@gia1988f	@gia1988f	719.6	719.847	сказала
words@gia1988f	@gia1988f	719.847	720.094	что
words@gia1988f	@gia1988f	720.094	720.341	я
words@gia1988f	@gia1988f	720.341	720.588	побреюсь
words@gia1988f	@gia1988f	720.588	720.835	у
words@gia1988f	@gia1988f	720.835	721.082	них
words@gia1988f	@gia1988f	721.082	721.329	там
words@gia1988f	@gia1988f	721.329	721.576	но
words@gia1988f	@gia1988f	721.576	721.823	я
words@gia1988f	@gia1988f	721.823	722.07	побрилась
words@gia1988f	@gia1988f	722.07	722.317	/
words@gia1988f	@gia1988f	722.317	722.564	для
words@gia1988f	@gia1988f	722.564	722.811	русского
words@gia1988f	@gia1988f	722.811	723.058	VOGUE
words@gia1988f	@gia1988f	723.058	723.305	/
words@gia1988f	@gia1988f	723.305	723.552	в
words@gia1988f	@gia1988f	723.552	723.799	итоге
words@gia1988f	@gia1988f	723.799	724.046	/
words@gia1988f	@gia1988f	724.046	724.3	/
words@gia1988f	@gia1988f	732.062	732.145	Да
words@gia1988f	@gia1988f	732.145	732.228	/
words@gia1988f	@gia1988f	732.228	732.312	/
words@gia1988f	@gia1988f	732.787	733.024	Ну
words@gia1988f	@gia1988f	733.024	733.261	/
words@gia1988f	@gia1988f	733.261	733.498	это
words@gia1988f	@gia1988f	733.498	733.735	было
words@gia1988f	@gia1988f	733.735	733.972	интересно
words@gia1988f	@gia1988f	733.972	734.209	но
words@gia1988f	@gia1988f	734.209	734.446	в
words@gia1988f	@gia1988f	734.446	734.683	итоге
words@gia1988f	@gia1988f	734.683	734.92	они
words@gia1988f	@gia1988f	734.92	735.157	меня
words@gia1988f	@gia1988f	735.157	735.394	не
words@gia1988f	@gia1988f	735.394	735.631	напечатали
words@gia1988f	@gia1988f	735.631	735.868	/
words@gia1988f	@gia1988f	735.868	736.105	/
words@gia1988f	@gia1988f	736.105	736.342	Вань
words@gia1988f	@gia1988f	736.342	736.579	/
words@gia1988f	@gia1988f	736.579	736.825	/
words@gia1988f	@gia1988f	739.475	739.792	Представляешь
words@gia1988f	@gia1988f	739.792	740.109	?
words@gia1988f	@gia1988f	740.109	740.426	/
words@gia1988f	@gia1988f	740.426	740.743	Это
words@gia1988f	@gia1988f	740.743	741.06	интернет
words@gia1988f	@gia1988f	741.06	741.377	издание
words@gia1988f	@gia1988f	741.377	741.694	/
words@gia1988f	@gia1988f	741.694	742.012	/
